16	73	39	61	48	77	34	0	18	0	76	70	17	0	0	98	0	59	0	41	0	0	87	100	9	0	0	54	0	85	79	93	40	8	0	68	43	2	0	72	0	0	0	0	74	71	10	0	57	64	52	81	0	0	0	49	0	94	0	83	0	35	14	6	65	27	67	51	60	45	29	0	0	0	0	38	36	46	12	82	56	0	0	25	24	32	0	0	42	63	0	0	0	0	50	20	5	95	89	13	
0	0	53	0	96	0	0	41	0	0	87	100	0	0	0	0	7	0	79	93	40	0	3	68	43	2	26	72	0	37	0	47	0	71	10	0	0	64	0	81	28	30	11	49	15	94	66	83	0	0	14	6	65	0	67	51	0	45	29	0	1	0	69	38	36	0	0	82	56	19	23	25	24	0	0	0	0	0	0	0	88	0	0	20	0	0	0	0	16	73	39	61	48	0	34	0	18	31	76	70	
0	0	9	0	99	54	7	0	79	93	0	8	3	68	0	2	0	0	4	0	91	47	74	71	0	80	0	64	0	81	0	30	11	49	0	94	66	0	86	0	14	6	65	27	0	0	60	45	29	92	1	0	69	38	36	46	12	82	56	19	23	25	0	32	58	75	0	0	84	90	0	78	50	20	0	95	0	13	0	73	39	61	48	77	0	97	0	31	76	70	17	0	53	98	0	59	21	0	0	0	
40	8	0	0	43	2	26	72	4	37	91	47	74	71	0	0	57	64	0	0	0	0	11	49	15	94	0	83	86	35	0	6	65	27	67	51	60	0	29	92	1	22	69	0	0	0	0	0	56	0	0	25	24	32	0	0	42	63	84	0	0	78	50	0	5	0	89	13	16	0	0	61	48	77	0	97	0	31	0	0	0	62	0	98	96	59	21	0	0	0	87	0	0	0	0	0	7	0	0	0	
0	0	0	0	0	0	57	0	52	0	0	30	11	0	0	94	66	83	86	35	0	6	65	0	67	51	60	0	0	92	1	22	0	0	0	0	12	82	56	0	23	25	0	32	58	75	42	0	84	90	88	78	0	20	5	95	0	13	16	73	0	61	0	77	34	97	0	31	76	70	0	0	53	98	96	0	0	41	0	55	0	0	0	33	99	54	7	85	0	93	0	0	3	68	43	2	26	72	0	0	
0	0	11	49	15	0	0	83	0	35	0	0	0	27	67	0	0	45	0	92	0	22	69	38	0	46	0	82	56	0	23	0	24	32	58	75	42	63	0	90	88	0	0	0	0	95	0	13	16	0	0	0	0	0	34	97	18	31	0	0	0	0	0	98	96	0	0	0	44	55	87	0	9	33	0	0	7	85	0	93	0	0	3	0	0	2	26	0	0	0	0	0	74	0	0	0	0	64	52	0	
0	6	65	0	67	51	0	45	29	92	0	22	69	0	0	46	12	82	56	19	23	0	24	0	0	75	42	0	0	0	0	78	50	20	5	0	89	13	0	73	0	0	48	77	34	0	0	31	0	0	17	62	0	0	0	59	21	0	0	55	87	100	9	0	99	54	7	0	0	0	0	8	0	68	43	2	26	0	0	37	0	0	74	71	10	0	0	0	0	81	0	30	0	0	15	0	66	83	0	35	
0	22	69	0	36	46	12	0	56	0	0	0	0	0	0	0	42	63	84	90	88	0	0	20	0	95	0	13	0	0	39	0	48	77	0	97	18	31	0	70	17	62	53	98	96	0	0	41	44	55	0	100	9	0	99	54	7	85	79	0	40	0	3	0	43	0	0	72	4	37	91	0	74	0	0	80	0	0	52	81	28	30	11	0	0	94	66	83	0	35	14	0	65	27	67	51	0	45	29	0	
0	25	24	32	58	75	0	0	0	0	0	0	50	0	5	95	89	0	0	73	39	61	48	77	34	97	18	31	76	0	17	0	53	98	96	59	0	41	0	55	87	100	9	33	99	0	7	0	79	0	0	0	0	68	43	2	26	0	4	37	0	0	74	71	10	0	57	64	52	81	28	30	11	49	15	0	66	0	86	0	14	0	65	27	0	51	0	45	29	92	1	22	69	38	36	0	12	0	0	0	
0	78	50	20	0	0	89	13	16	73	39	61	0	77	0	97	18	0	76	70	17	62	0	98	0	59	0	0	44	55	87	100	9	33	0	0	0	85	79	0	0	8	0	68	0	2	0	0	4	0	91	47	0	71	10	80	57	64	52	81	28	30	11	0	15	0	66	0	86	0	0	0	65	0	67	51	60	45	29	0	0	22	69	38	0	0	0	82	0	0	23	0	24	32	58	0	0	63	84	90	
39	61	0	77	0	97	18	31	76	70	17	62	53	0	96	0	0	0	44	55	87	0	0	33	99	54	7	85	79	93	0	0	3	68	0	2	26	72	4	0	91	47	74	71	10	0	0	64	52	81	28	0	11	0	15	0	0	83	86	0	0	6	65	27	67	0	0	45	29	0	0	22	0	0	36	0	12	82	56	19	0	25	0	32	58	0	0	0	0	90	88	0	50	20	5	0	0	13	0	73	
0	17	62	53	98	96	0	21	0	44	0	0	100	9	33	99	0	7	85	79	0	40	0	3	0	43	0	26	72	0	37	0	0	74	71	10	80	0	0	52	81	28	30	0	49	15	94	66	83	0	35	0	6	0	27	67	51	0	45	29	0	1	0	0	38	36	46	12	82	56	0	0	0	0	32	0	75	0	0	84	0	88	78	50	20	5	95	0	13	16	73	0	0	0	0	34	97	18	0	76	
0	0	100	0	0	0	54	7	85	79	93	0	8	3	0	43	0	26	72	0	0	91	0	74	0	10	0	57	0	0	0	28	30	0	0	0	94	66	83	86	35	14	6	65	0	0	0	0	45	29	0	1	0	0	38	36	46	12	0	0	19	23	25	24	0	0	75	42	0	0	90	88	78	50	0	0	95	89	0	16	73	0	0	48	0	34	97	18	0	76	70	17	0	53	98	96	0	21	41	44	
93	40	8	0	68	0	2	26	72	4	0	91	47	74	0	10	0	57	0	52	0	0	30	0	49	0	94	0	83	0	35	14	6	0	27	67	0	60	45	0	92	0	22	0	38	36	46	0	0	56	19	23	0	24	32	58	75	42	63	0	90	88	0	50	0	5	0	89	13	16	0	0	61	0	0	34	97	0	31	76	70	17	62	53	98	96	59	21	0	0	55	0	0	9	0	99	0	0	0	79	
0	91	0	74	0	10	80	57	0	0	0	28	30	11	49	0	94	66	0	86	35	0	6	65	0	0	51	60	0	29	92	1	0	69	38	36	0	12	0	56	19	0	25	24	32	0	75	0	0	84	90	88	78	0	20	0	95	89	13	16	73	0	61	48	77	34	97	0	31	0	70	0	0	53	0	96	0	21	0	44	0	87	100	0	33	99	54	7	85	79	93	40	0	3	68	43	2	0	72	0	
81	28	30	0	49	15	0	0	83	86	35	0	6	65	0	67	51	0	0	29	0	1	22	69	38	36	46	0	82	0	19	0	25	24	32	58	75	42	63	84	90	0	0	0	20	5	95	89	0	16	73	0	61	48	77	34	0	0	31	0	70	0	62	53	0	96	59	21	0	0	0	87	100	9	0	0	54	7	85	0	0	0	0	0	68	43	2	0	0	0	37	91	47	74	71	0	0	0	64	52	
35	14	6	0	0	67	51	60	0	29	0	0	22	0	38	36	46	12	0	0	0	0	25	24	0	58	75	42	63	0	90	0	78	50	20	5	0	0	0	0	73	0	61	48	77	34	97	18	0	0	70	0	62	53	98	96	59	21	41	0	55	87	0	0	0	99	0	0	85	0	93	40	8	0	68	0	2	26	72	4	37	91	0	0	0	10	0	0	64	52	81	0	0	11	49	0	94	66	0	0	
0	0	22	69	0	36	0	12	82	56	0	23	25	24	32	58	75	42	63	84	0	88	0	0	20	5	0	89	13	16	73	39	61	48	77	0	0	18	31	76	0	0	62	53	98	0	59	21	0	0	0	0	100	9	33	99	0	7	85	79	93	40	8	0	0	0	2	26	72	4	0	0	0	0	71	0	0	57	64	52	81	28	30	11	49	15	94	0	83	86	0	0	6	0	27	67	51	0	0	0	
19	0	25	0	32	58	75	42	63	0	0	88	78	0	20	5	95	89	13	16	0	39	61	0	77	34	97	18	31	76	0	0	0	0	0	96	59	21	0	44	55	0	0	9	0	99	54	0	0	0	0	40	8	3	0	43	0	26	72	0	37	0	0	74	71	10	80	57	64	52	81	0	30	0	49	15	0	66	83	0	0	0	0	65	0	67	51	0	45	29	92	0	22	0	0	0	46	12	82	56	
0	88	78	50	20	5	95	89	13	16	73	0	61	0	77	0	0	0	0	76	0	17	62	0	98	96	0	21	41	0	55	0	0	9	33	99	0	0	85	79	0	40	8	0	68	0	2	26	72	0	37	91	47	74	71	10	80	0	0	52	0	0	30	11	49	15	94	66	83	0	35	0	0	0	27	67	51	0	45	0	0	0	22	0	38	36	46	0	82	0	0	23	0	0	0	58	75	42	63	84	
73	39	61	48	77	34	97	18	31	0	0	17	62	53	0	0	59	0	41	44	55	87	0	0	33	99	0	0	85	0	93	40	8	3	0	43	2	26	0	4	37	91	47	0	71	10	80	0	64	52	81	28	0	11	49	15	0	66	83	86	0	14	6	65	27	67	0	0	45	0	0	0	0	0	38	36	0	0	82	56	19	23	0	24	0	0	75	42	63	84	90	0	78	50	0	5	95	0	13	16	
0	59	0	41	44	55	87	100	9	0	0	0	7	85	79	93	40	8	0	0	43	2	0	72	0	0	0	47	74	0	0	80	0	0	52	81	28	30	11	49	15	0	66	0	0	0	14	6	65	0	67	0	60	45	29	0	1	0	69	38	36	46	0	0	56	0	23	0	24	0	0	75	42	63	0	0	0	78	50	20	0	0	0	13	0	0	0	61	48	0	34	97	18	31	0	0	17	0	53	0	
99	54	7	85	79	93	40	8	0	0	43	2	26	72	4	0	0	47	74	71	10	0	57	64	0	81	28	0	0	0	0	0	0	83	86	35	14	6	65	0	0	51	60	0	29	0	0	0	69	38	0	0	12	0	0	19	0	25	24	0	0	75	42	63	84	90	0	0	0	0	5	95	0	13	16	73	39	0	48	0	0	0	18	31	0	70	0	0	53	98	96	59	21	0	44	0	0	100	9	33	
0	2	0	0	0	37	91	47	74	71	10	0	57	0	52	81	0	30	11	0	15	94	0	0	86	0	14	6	0	27	0	51	60	0	0	0	1	22	0	38	36	0	12	82	0	19	0	0	24	32	0	75	0	63	84	90	88	78	0	20	5	95	89	0	16	0	39	61	0	77	34	97	18	31	0	0	0	0	53	98	96	59	0	41	44	55	0	0	9	0	0	0	7	85	0	0	0	8	0	68	
0	80	57	64	52	81	0	30	11	0	15	94	0	0	86	35	0	6	0	0	67	0	0	45	29	92	0	0	0	38	0	0	12	82	56	19	0	0	24	32	58	75	0	0	0	0	88	0	0	20	5	95	89	0	16	73	0	61	0	77	0	97	0	31	76	0	0	0	0	98	0	59	0	0	0	55	87	100	9	33	99	54	0	0	0	93	0	0	3	68	43	0	0	72	4	0	91	0	74	0	
15	0	0	83	86	35	0	6	65	0	0	0	60	0	29	92	0	0	69	38	36	46	12	82	56	19	23	0	0	0	58	0	42	0	84	90	88	78	50	0	0	95	0	13	0	73	39	0	0	77	0	0	18	0	0	0	17	0	53	98	0	59	21	41	44	55	87	100	9	33	0	54	0	85	0	93	0	0	3	68	0	2	0	0	4	37	91	47	0	0	0	0	57	0	52	81	28	30	0	49	
0	51	60	45	29	92	0	0	69	38	0	46	0	82	0	0	23	25	24	32	58	75	0	63	0	90	88	78	50	0	5	95	89	13	16	73	0	61	48	77	34	0	0	0	76	70	17	62	0	98	96	0	21	0	0	0	87	100	9	33	99	54	7	0	79	93	40	0	3	68	43	0	26	72	4	37	0	0	74	71	10	80	57	64	52	81	0	30	0	0	15	94	66	83	0	35	14	0	0	27	
36	46	12	0	56	0	23	25	24	0	58	75	0	0	84	0	0	78	0	20	0	0	89	13	0	73	39	61	0	0	34	0	0	31	76	70	0	62	0	98	96	0	0	41	44	0	87	100	9	33	0	0	0	85	0	0	40	8	3	0	43	2	26	0	0	0	91	0	74	71	10	80	0	64	0	81	0	0	11	49	15	94	66	0	0	0	0	0	0	27	67	51	0	0	29	92	1	0	69	38	
58	0	0	0	0	0	88	78	50	20	5	95	89	13	16	73	39	61	48	77	34	97	18	31	0	70	0	62	0	98	0	59	21	41	0	55	87	0	0	33	99	54	7	85	0	0	40	8	3	0	43	2	26	72	4	0	0	47	74	71	10	80	57	0	0	0	0	30	0	0	15	94	0	83	0	0	0	0	0	0	0	0	0	0	0	92	1	0	0	38	0	46	0	0	56	19	0	25	0	0	
0	95	89	0	16	0	0	61	48	77	0	97	18	0	0	0	0	62	53	98	96	59	0	41	44	0	87	0	9	0	0	0	7	85	79	93	0	8	3	68	43	0	0	72	0	0	91	47	74	71	0	0	0	64	52	0	28	30	11	49	0	94	66	83	86	35	0	0	0	0	67	51	60	0	29	92	1	22	69	38	0	0	0	82	0	19	23	0	0	0	58	75	0	0	0	90	88	78	0	20	
0	97	18	0	0	70	0	62	53	98	0	0	21	0	44	55	87	100	9	0	0	54	7	85	79	0	0	8	3	68	43	0	26	0	4	37	91	47	0	71	10	80	57	64	0	0	0	0	0	49	15	0	66	0	0	0	0	6	65	27	0	51	60	45	0	0	0	22	69	0	36	46	12	82	0	0	0	0	24	32	58	0	42	0	84	90	88	0	0	20	5	95	89	13	16	73	0	0	48	0	
